pfam_id	pfam_name	n_queries	freq_all	freq_pfam	total
PF13477	Glycosyl transferase 4-like	6	0.042	0.061	6
PF00593	TonB dependent receptor-like, beta-barrel	6	0.042	0.061	6
PF04199	Putative cyclase	6	0.042	0.061	6
PF19086	Terpene synthase family 2, C-terminal metal binding	6	0.042	0.061	6
PF01757	Acyltransferase domain	6	0.042	0.061	6
PF01184	GPR1/FUN34/yaaH family	6	0.042	0.061	6
PF20253	Family of unknown function (DUF6604)	6	0.042	0.061	6
PF05592	Bacterial alpha-L-rhamnosidase concanavalin-like domain	6	0.042	0.061	6
PF17389	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	6	0.042	0.061	6
PF00890	FAD binding domain	6	0.042	0.061	6
PF25788	Rha78A-like, N-terminal immunoglobulin domain	6	0.042	0.061	6
PF08531	Alpha-L-rhamnosidase N-terminal domain	6	0.042	0.061	6
PF22974	Domain of unknown function (DUF7029)	5	0.035	0.051	5
PF01494	FAD binding domain	5	0.035	0.051	7
PF14510	ABC-transporter N-terminal	5	0.035	0.051	5
PF06422	CDR ABC transporter	5	0.035	0.051	5
PF19055	ABC-2 type transporter	5	0.035	0.051	5
PF01061	ABC-2 type transporter	5	0.035	0.051	5
PF02754	Cysteine-rich domain	5	0.035	0.051	5
PF13187	4Fe-4S dicluster domain	5	0.035	0.051	5
PF00135	Carboxylesterase family	5	0.035	0.051	5
PF00155	Aminotransferase class I and II	5	0.035	0.051	5
PF00668	Condensation domain	5	0.035	0.051	5
PF12697	Alpha/beta hydrolase family	5	0.035	0.051	5
PF12937	F-box-like	5	0.035	0.051	5
PF08242	Methyltransferase domain	5	0.035	0.051	5
PF00004	ATPase family associated with various cellular activities (AAA)	5	0.035	0.051	5
PF02913	FAD linked oxidases, C-terminal domain	5	0.035	0.051	5
PF00023	Ankyrin repeat	5	0.035	0.051	5
PF05922	Peptidase inhibitor I9	5	0.035	0.051	5
PF13602	Zinc-binding dehydrogenase	5	0.035	0.051	5
PF00856	SET domain	5	0.035	0.051	5
PF13561	Enoyl-(Acyl carrier protein) reductase	5	0.035	0.051	6
PF01261	Xylose isomerase-like TIM barrel	5	0.035	0.051	5
PF00293	NUDIX domain	4	0.028	0.040	4
PF07942	Carnosine N-methyltransferase	4	0.028	0.040	4
PF06993	Protein of unknown function (DUF1304)	4	0.028	0.040	4
PF13480	Acetyltransferase (GNAT) domain	4	0.028	0.040	9
PF03062	MBOAT, membrane-bound O-acyltransferase family	4	0.028	0.040	4
PF00403	Heavy-metal-associated domain	4	0.028	0.040	4
PF21360	PylC-like, N-terminal domain	4	0.028	0.040	4
PF01943	Polysaccharide biosynthesis protein	4	0.028	0.040	4
PF00221	Aromatic amino acid lyase	4	0.028	0.040	4
PF00732	GMC oxidoreductase	4	0.028	0.040	4
PF05199	GMC oxidoreductase	4	0.028	0.040	4
PF07992	Pyridine nucleotide-disulphide oxidoreductase	4	0.028	0.040	4
PF02458	Transferase family	4	0.028	0.040	4
PF06280	Fn3-like domain	4	0.028	0.040	4
PF00232	Glycosyl hydrolase family 1	4	0.028	0.040	4
PF04616	Glycosyl hydrolases family 43	4	0.028	0.040	4
PF02798	Glutathione S-transferase, N-terminal domain	4	0.028	0.040	4
